Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Namibia,NAM,0,99.2181947405828,97.8088861838101,95.5672426746807,99.13217623498,97.7864583333333,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Nauru,NRU,0,0,0.421940928270042,0.411522633744856,0.398406374501992,0.398406374501992,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Nepal,NPL,99.8861047835991,98.372513562387,99.4650900900901,99.7156667614444,99.9736634184883,100,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Netherlands,NLD,1.11994219653179,3.31581707221832,12.1144649460783,11.9751120547299,11.3210466263126,12.4420823112565,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,New Caledonia,NCL,40.1918047079337,27.2948328267477,20.1104938568388,20.5091057124726,11.6734851101134,14.0947086721567,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,New Zealand,NZL,80.0061986672865,71.5010064463526,71.8665281041027,74.2581122307479,79.2023905298242,80.0814387512725,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Nicaragua,NIC,61.3589567604667,21.3951509995747,42.8181592656909,52.3043686989918,53.8686459739091,50.0545970735969,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Niger,NER,0,0,0,0.90293453724605,0.90293453724605,0.753295668549906,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Nigeria,NGA,32.5856049914581,38.2155225096761,19.7136487145544,18.4399127514455,17.5913129318855,18.1951250556864,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,North Macedonia,MKD,8.52726641194859,17.1780942592864,16.6719897796231,26.1404660321628,24.0416821734276,35.9369465108041,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Northern Mariana Islands,MNP,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Norway,NOR,99.791959608917,99.7151097108293,97.9549112135512,97.7022692526755,97.6555308512597,97.709870624366,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Oman,OMN,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Pakistan,PAK,44.9260743768747,25.2422338363967,31.0605981794538,31.0061877858488,31.1025535574083,31.4303497172134,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Palau,PLW,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Panama,PAN,85.2686959789553,70.4317577245754,62.9315355108683,57.9258763116767,55.7984279099817,65.3263403263403,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Papua New Guinea,PNG,33.0935251798561,47.071217867678,37.327311370882,35.7719475277497,34.5306513409962,34.5306513409962,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Paraguay,PRY,99.9742505057936,100,99.9950195069312,99.9950315496597,99.9891465576499,99.9982060849598,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Peru,PER,76.803302433372,81.9875464497339,55.2503189972228,53.9396864800257,52.3684555832568,52.7305133572361,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Philippines,PHL,45.4248490143199,42.8902627511592,28.4444810136998,26.4036882523317,25.5973182159406,25.4134663220608,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Poland,POL,1.09511587248447,1.62878734965846,10.437756244164,10.405311482606,12.5186110480228,13.8023986710559,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Portugal,PRT,34.7152635664385,29.6689108180393,42.500438827453,58.3191514623818,60.7401990030601,47.526374290673,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Puerto Rico,PRI,1.74694285001248,0.733473915833868,0.69864742213269,1.39324420971557,1.62786988299978,1.83744647870018,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Qatar,QAT,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Romania,ROU,17.744017167115,28.4553471714099,25.3955830809542,34.4215525488588,41.6060857028926,39.7469736961864,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Russian Federation,RUS,15.3381410374883,18.729605644473,15.5637311058596,17.1746302202462,16.5682511980707,15.8557951545716,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Rwanda,RWA,97.6608187134503,96.4601769911504,46.2609093916185,35.8812993174227,44.0581475957398,56.8878281622912,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Samoa,WSM,40,49.5708154506438,32.7985739750446,36.4738882930451,33.7952270977675,30.3504847129008,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,San Marino,SMR,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Sao Tome and Principe,STP,53.3333333333333,26.0536398467433,8.32249674902471,8.33333333333333,10.4477611940298,10.4734576757532,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Saudi Arabia,SAU,0,0,0.000368080094228504,0.000352091600150695,0.000320712237737568,0.000295564172893219,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Senegal,SEN,4.65608465608466,3.30423940149626,9.82608695652174,10.4184217916316,10.4172274562584,10.417193426043,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Serbia,SRB,23.1293347660447,35.1493848857645,25.6890879433801,26.0636806281388,32.9845123482629,26.9051735603139,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Seychelles,SYC,0,0,0,1.96205747840325,2.14994487320838,2.38095238095238,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Sierra Leone,SLE,0,16.5786694825766,66.099513068786,64.1097390352211,65.3569452130603,60.9756097560976,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Singapore,SGP,0.540918925798651,0.773724932891205,1.35828489919312,1.54683232921262,1.66261644390441,1.82088664088069,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Sint Maarten (Dutch part),SXM,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Slovak Republic,SVK,7.37341648037024,14.9847392687837,19.3236373905676,22.2802833695728,22.9445999705319,22.6794833283268,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Slovenia,SVN,23.7062037929926,28.6553141514974,27.8428093645485,32.323360111329,38.5189069509992,29.3919146925828,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Solomon Islands,SLB,0,0,0,0,2.32755872037411,2.26263043702862,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Somalia,SOM,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,South Africa,ZAF,0.610696254194758,0.677453966329383,0.602950810668738,0.609023981800373,1.29313627636078,2.25504182608132,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,South Sudan,SSD,0,0,0.449438202247191,0.423728813559322,0.409836065573771,0.606060606060606,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Spain,ESP,17.2162480324855,15.6137261736096,29.5847480115125,39.5835776084137,40.1052558838185,34.949890565603,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Sri Lanka,LKA,99.8412698412698,45.8023986293547,29.2412402319133,59.8769026033436,39.2023112109783,48.4751934456076,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,St. Kitts and Nevis,KNA,0,0,3.58126721763085,4.09090909090909,4.65431540894713,4.5716822015091,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,St. Lucia,LCA,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,St. Martin (French part),MAF,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,St. Vincent and the Grenadines,VCT,47.0588235294118,26.5524625267666,17.9804372842348,17.9856115107914,15.8750317500635,15.6626506024096,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Sudan,SDN,63.2343234323432,46.0490463215259,70.1462484103434,80.853753403345,78.3491561181435,64.5359086380011,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Suriname,SUR,0,88.3959044368601,63.2352941176471,59.9358974358974,62.3394495412844,60.0531443755536,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Sweden,SWE,51.0001096010522,57.2467310698129,59.0677497656757,54.0334964811051,55.8376857652682,63.2627477135323,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Switzerland,CHE,54.9825429153331,57.0004839392656,59.4746110948048,59.1938300349243,58.0154631822202,62.1979817540887,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Syrian Arab Republic,SYR,23.4949616742744,12.8127850259745,9.22800615770568,12.0317638565814,11.1074191864053,2.30971422179968,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Tajikistan,TJK,90.9291303868621,98.4417772162561,99.5640391186521,99.7429155711364,99.0286546867411,98.4733714019345,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Tanzania,TZA,95.1474201474201,86.3673139158576,32.1882268742172,29.5068170341693,42.2897571956906,34.154090548054,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Thailand,THA,11.2640347700109,6.81100680371339,8.39087073264288,8.27793001871879,8.51453474894525,8.53847884788479,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Timor-Leste,TLS,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Togo,TGO,60.126582278481,57.1428571428571,84.6846846846847,81.7204301075269,86.2068965517241,75.3086419753086,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Tonga,TON,0,0,0,3.84521598859565,4.57836183354411,5.90740907860301,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Trinidad and Tobago,TTO,0.866648029074644,0.366367466568969,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Tunisia,TUN,0.791602133884013,0.821064552661382,1.72194230662754,2.33393177737881,3.06202155913139,2.83594226468794,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Turkiye,TUR,40.3663347409763,24.9387617873553,27.2305174199152,28.8231717980962,20.8871937546386,31.9566205597766,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Turkmenistan,TKM,4.79123887748118,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Turks and Caicos Islands,TCA,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Tuvalu,TUV,0,0,0,0,0,28.169014084507,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Uganda,UGA,99.3540051679587,99.608140563772,87.0001719099192,96.267673662949,91.3589635262639,92.9505269826643,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Ukraine,UKR,3.52079189353908,6.58613058989076,5.66335455704945,7.80099738779387,5.58703118560242,4.38164680336566,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,United Arab Emirates,ARE,0,0,0,0.0941424563649715,0.258307016339421,0.23240111175667,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,United Kingdom,GBR,1.82876744661768,2.66310517529215,11.423960176561,14.988480137732,19.2628536831965,24.8400504227664,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,United States,USA,11.5286468488794,8.20599694228722,12.0073970634651,12.6379191222813,12.9538270902926,13.2285932109672,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Uruguay,URY,94.9489521762493,93.384290985767,61.7438897801265,80.8523409363745,90.7260852862082,88.5589519650655,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Uzbekistan,UZB,11.8029294274301,12.5448105155343,21.352380952381,21.3284132841328,21.3537906137184,20.6529329608939,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Vanuatu,VUT,0,0,15.3674832962138,15.0664697193501,15.3153153153153,21.259842519685,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,"Venezuela, RB",VEN,62.3438579929536,73.7484021531353,67.411407856773,67.8345241961676,68.2627042346144,63.6950420954163,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Vietnam,VNM,61.8477133970741,54.7833289409284,45.0192189944894,41.6620020151295,42.9814065130943,36.7320576972006,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Virgin Islands (U.S.),VIR,0,0,0.971550609305404,1.65019906268405,2.75500234732849,3.8775254109675,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,West Bank and Gaza,PSE,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,"Yemen, Rep.",YEM,0,0,0,0,0,0,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Zambia,ZMB,99.2262573318358,99.3844575532188,99.8544631306598,99.8571428571429,97.1630224190423,96.993823945234,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Zimbabwe,ZWE,46.6673787652211,45.6611865618299,60.393349994567,53.9393939393939,55.605425892679,52.724276444536,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Africa Eastern and Southern,AFE,14.3652582234595,15.9837375193401,21.795825040308,22.7326039395982,24.9665894302136,25.6758787545077,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Africa Western and Central,AFW,55.6631493421214,52.858872916918,36.0379350990554,35.1638636501873,34.5661459313632,31.2335314124894,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Arab World,ARB,7.2415212459437,4.46423746968679,3.48121852231759,3.77038496124868,3.2780734203655,2.92070168610513,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Caribbean small states,CSS,3.16028177168774,8.66685336758955,9.40062120938693,9.24950836827249,9.26923353304161,8.91477955359129,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Central Europe and the Baltics,CEB,6.96016099942201,9.5589294868312,14.9657421750934,17.9448105342192,20.5025605031294,20.2528514083871,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Early-demographic dividend,EAR,26.028588929433,20.6882721200641,18.4072087708038,19.0664207626243,18.2713436020664,18.1048615435489,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,East Asia & Pacific,EAS,15.7837200495285,12.8028245516064,16.8256029847949,17.4333175771315,19.3014921760392,20.4124662224537,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,East Asia & Pacific (excluding high income),EAP,22.5071189451074,17.7392699139771,19.9745727444916,20.2631842250658,22.3092981696362,23.3946853496816,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,21.284782426981,17.3437173339258,19.8056651073016,20.0990688408502,22.1704367701982,23.2937330315463,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Euro area,EMU,11.9076659142419,13.8974808399492,24.2670151241074,27.8493233025013,29.2429528736913,28.718468796329,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Europe & Central Asia,ECS,16.1000455714475,19.021780302592,24.2305344289319,26.4238320033338,27.1158847985578,28.020176437837,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Europe & Central Asia (excluding high income),ECA,14.6574448464983,19.1048846254867,17.4439054435806,19.1457947409382,17.4732331191995,18.6180188378284,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,14.0009638394207,18.1605438775085,17.2915104694261,19.2024637261094,18.1949914816546,19.1488620739772,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,European Union,EUU,13.4341823693621,15.5289206794744,25.0092075278919,27.904969647875,29.5794663230103,29.7153524985896,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Fragile and conflict affected situations,FCS,37.6942708503746,41.2878023282591,39.7020315911746,39.2392619221378,38.3939087964932,36.1866436756877,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Heavily indebted poor countries (HIPC),HPC,83.0555532299326,74.6929472508688,67.2814271281391,67.6719938781664,67.0482605538032,63.4212917803423,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,High income,HIC,16.5262993466269,14.7904264244514,18.6823372166667,19.9104588767697,20.7204618774856,21.2575349240925,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,IBRD only,IBD,22.9905015030087,23.6917687386174,22.2348452897911,22.6252487970845,23.3054990272703,23.6809578985987,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,IDA & IBRD total,IBT,24.2881532087693,24.6385114137515,23.0402244408489,23.4192747148235,24.0794589187609,24.4305355547567,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,IDA blend,IDB,31.394004163111,26.3777511620771,31.6415581907042,31.0129782629991,31.5369661545336,31.6052727855271,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,IDA only,IDX,66.9471541400594,56.502026782961,50.2666951618968,51.9448346718495,52.0128548037485,50.5805933423373,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,IDA total,IDA,47.0661166996342,41.5712983656532,42.0886151273382,42.5732835709551,42.8299525140836,42.2242202978453,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Late-demographic dividend,LTE,24.3962753914447,25.566214247746,23.8323377660687,23.9293220161571,25.2546138320817,25.7983124625381,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Latin America & Caribbean,LCN,64.2099865128958,60.2553366104412,54.8854274497329,53.2331374212369,53.0628403867237,51.7047484880064,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Latin America & Caribbean (excluding high income),LAC,67.1551915335441,61.4806763607241,56.2530025010624,54.1093783328245,53.3065944861537,52.095055465217,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,67.7198819019237,62.8121148915733,56.6035114893513,54.839090541964,54.6158948979749,53.2443890816753,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Least developed countries: UN classification,LDC,64.9151447493927,59.3300114589239,52.5092149250061,52.767238012838,51.933782738775,52.1781243930469,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Low & middle income,LMY,24.4471510374049,24.1233666124298,22.6231982643175,22.9463867334061,23.47973185643,23.9117873463394,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Low income,LIC,59.2046528593505,53.1109835465586,58.3444288481937,64.9411537500947,66.0567336505688,65.7620086927183,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Lower middle income,LMC,21.6185375222488,17.9954376910999,17.6839201344601,18.6729025357773,17.890267636081,17.2470576925425,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Middle East & North Africa,MEA,7.05262711042112,3.69756641398882,3.14977744416757,3.41542908312813,2.96179844747117,2.74145613367148,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Middle East & North Africa (excluding high income),MNA,12.5220088196811,6.66613024192712,5.80779092038977,6.24201228286694,5.40457187805121,5.09202005771151,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,12.5260555528625,6.66675464711207,5.81175422377858,6.24678322386196,5.40706618297661,5.09551590864519,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Middle income,MIC,23.8723138076675,23.6599832305809,22.214589831531,22.5119183596206,23.0474566071303,23.5182692232048,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,North America,NAC,18.1782758950046,15.0549299192329,18.6149971504165,19.3999717632444,19.5278029539202,19.9474593980516,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,OECD members,OED,17.517699483726,15.8567600419828,20.4597878432681,21.6853293477571,22.510847220129,23.3359634553772,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Other small states,OSS,16.362044434716,22.8418001951569,26.1933503306929,26.5339544504794,25.1273505197028,25.8007304968731,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Pacific island small states,PSS,61.178247734139,36.2339553909705,41.1156700293433,39.6695475008183,30.854074757135,30.3015624801353,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Post-demographic dividend,PST,16.3998221925475,15.1314403607032,19.552752223204,20.9330762674976,21.7232764585168,22.3878543629964,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Pre-demographic dividend,PRE,49.254889188982,46.406537453741,45.9471903793222,43.6474237442908,41.8498525746522,40.5896443789291,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Small states,SST,14.8513539102443,19.7375247096989,23.9034729822781,24.2021980876553,22.935822540156,23.4181314357759,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,South Asia,SAS,27.7888522745889,15.4224695065593,17.1947641540738,18.8713121096983,17.61823619647,16.8677992619749,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,South Asia (IDA & IBRD),TSA,27.7888522745889,15.4224695065593,17.1947641540738,18.8713121096983,17.61823619647,16.8677992619749,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Sub-Saharan Africa,SSF,19.4778795595818,20.5972091867394,24.0912316955305,24.7640985545461,26.5812407814129,26.6166370237832,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Sub-Saharan Africa (excluding high income),SSA,19.4864125957529,20.6102003880082,24.1106091866464,24.7830027121794,26.6015133381539,26.6374474267553,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,19.4778795595818,20.5972091867394,24.0912316955305,24.7640985545461,26.5812407814129,26.6166370237832,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,Upper middle income,UMC,24.6584600941355,25.7451202967844,23.6226868462347,23.6942631971113,24.669619665,25.5438373107998,..,..,..,..,..,..
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,World,WLD,19.3620390501181,18.3331548724724,20.9015364054271,21.7103458442356,22.4072584526013,22.8544560815979,..,..,..,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/22/2022,,,,,,,,,,,,,,,
